user,username,timestamp,post,permalink,reposts,likes,impressions,quotes,replies,bookmarks,value,report_file,date,time,relevance,anti RSF,pro RSF,anti SAF,pro SAF,"Pro peace,",anti peace,Pro War,anti war,pro civilian,anti civilians,not specified,no polarisation,Geopolticis,Sudanese,Not Sudanese,Sudanese N/A,Likely bot,Likely not a bot,Cannot be identified.,News,Not about Sudan,Annotation Confidence,code
امل تبيدي,@ameltabidi,2023-06-29 12:46:59,الكيزان صنعوا الجنجويد تلك قضية تؤجل.. و جريمة لا تغتفر... ولكن الآن نحن إمام تحدي يكون لن وطن أو لايكون #السودان #أفريقيا #الدعم_السريع_يستبيح_بيوتنا,https://www.twitter.com/user/status/1674399060826914816,8,47,4167,0,5,0,36.58,Report 2,2023-06-29,12:46:59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1674399060826914816
سومtرا✌️,@THdodi737,2023-06-29 17:41:29,"الحرب بالرغم انها كعبه كعبه شديد الا انه   اتهد كل بنيان القحاته  والجنجويد وهدم الهوة الوضعوها ما  بين الجيش والشعب ٫  جيش واحد شعب واحد 
السودان يتحرر من الاحتلال https://t.co/hXjhvsN91I",https://www.twitter.com/user/status/1674473171838271488,0,1,68,0,0,0,0.46,Report 2,2023-06-29,17:41:29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,8.0,1674473171838271488
Omar Ibrahim,@oimi,2023-06-30 21:06:03,@Bit_Batoul1417 مسؤولية الجيش,https://www.twitter.com/user/status/1674887042155663360,0,0,30,0,2,0,0.42,Report 2-3,2023-06-30,21:06:03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1674887042155663360
Hisham Hassan,@HHassan43223383,2023-10-31 10:35:14,@5570992 @mubarak_elmahdi القوة المميتة موجودة والله واسال العارفين لكن تلويح الطابور الخامس بالمحكمة الجنائية والبند السابع خلي قادة الجيش يتعاملوا بحذر شديد ومثالية.. التصدي للمليشيا في عز عنفوانها في الأسبوع الاول من الهجوم الغادر على القيادة اظهر امكانيات الجيش الدفاعية.,https://www.twitter.com/user/status/1719302001303937156,0,1,48,0,0,0,0.03,Report 4,2023-10-31,10:35:14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,8.0,1719302001303937156
𝓦𝓐𝓕𝓐𝓐 🫰🏼,@fufu_rida,2023-08-31 09:45:09,📌البرهان يدعو الي مراجعه تعرفه سعر الجواز السوداني,https://www.twitter.com/user/status/1697183734615666985,0,10,1076,0,0,0,43.4,Report 3,2023-08-31,09:45:09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,6.0,1697183734615666985
أحمد القرشي إدريس,@ahmadhgurashi,2023-08-30 09:13:14,أمهات السودان عظيمات حياتهن لعائلاتهن ويدركن أن الوطن بلا جيش أو رجال لا يخشون الموت هو أساس الدمار والفناء …هذه الأم تريد ابنها الجندي أن يبقى في صفوف الجيش وأن يستشهد في حوض وطنه: سأقول إذا قتل ..الله أكبر ..الله أكبر https://t.co/tnnab4hG3o,https://www.twitter.com/user/status/1696813314515624193,47,233,13864,2,8,6,129.0,Report 3-1,2023-08-30,09:13:14,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10.0,1696813314515624193
Capt:Ehab Elgammal #إيهاب_الجمّال,@Official1_Ehab,2023-04-15 18:31:25,@eRbuVgIzrPaOpSc @IbrahimMitwall3 مفيش حاجه اسمها اسري دي مش حرب في مواجهه معاهم .. دي اطقم فنيه في المطارات مجرد ان سطوا عليهم مرتزقه الدعم السريع يجب انك تفهم الاول المعني قبل ما تقوله,https://www.twitter.com/user/status/1647306648782864390,0,1,66,0,0,0,4.68,Report 1,2023-04-15,18:31:25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1647306648782864390
أشرف حنين,@HaneenSayed5577,2023-04-15 16:23:10,@AbdelrhmanAngel @tajalsserosman مافى شرفاء فى الجيش الان كلهم كيزان ملاعين ..,https://www.twitter.com/user/status/1647274374225862656,0,0,28,0,0,0,0.42,Report 1-1,2023-04-15,16:23:10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,7.0,1647274374225862656
💦🌹,@Sla7_Mo7amed,2023-04-15 16:09:01,مايحدث بين عسكر السودان - حميدتي والبرهان- الكل فيه خسران، وتوابعه ستكون وخيمة!!!,https://www.twitter.com/user/status/1647270814113251329,0,0,145,0,0,0,0.14,Report 1-1,2023-04-15,16:09:01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1647270814113251329
AHMED ABOUELENIN,@ArchiAbouelenin,2023-04-15 18:03:34,والله عن نفسي لا أقبل بغير هذا المدعو حميدتي يتجاب في شوال 😏 https://t.co/LeCRtirjXb,https://www.twitter.com/user/status/1647299642420240387,2,17,552,0,1,0,40.92,Report 1,2023-04-15,18:03:34,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1647299642420240387
al zaiem,@azama19881988,2023-12-28 18:22:57,@Sufyan_Brema #المقاومة_الشعبية_المسلحة  ضد مليشيا الدعم السريع المرتزقه المجرمين,https://www.twitter.com/user/status/1740438201398177986,0,0,6,0,0,0,0.05,Report 5-2,2023-12-28,18:22:57,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6.0,1740438201398177986
محمّد رمضّان,@MoRamad66046879,2023-04-15 15:06:07,الدعم بقولليك بنلاحق برهان والجيش بقولليك دايرين نعتقل حميدتي خلاص البقبضوواول دا الخسران ياخ احشكم والمواطن المسكين دا عايش حالة خوف وتوتر في النص,https://www.twitter.com/user/status/1647254983618842625,0,0,141,0,0,0,3.3,Report 1-1,2023-04-15,15:06:07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1647254983618842625
Marcos,@marcoss477,2023-10-30 15:01:35,@FederalLebanon_ يتفضلو يسلحو للجيش. كل التطبيل والتزمير من اميركا انو عم تدعم الجيش وين الطائرات الحربية وغيرا؟ ما بتقدم الا خردة وفضلاتا. والافراط السخي للدولة عبر جعل العميد المتقاعد مليونير ايام ١٥٠٠ بتعويض يصل الى مليون دولار واكثر ومعاش تقاعدي ٥ الى ٦ الاف دولار بدل شراء الاسلحة والمعدات.,https://www.twitter.com/user/status/1719006640098136304,0,2,125,0,0,0,0.0,Report 4-2,2023-10-30,15:01:35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.0,1719006640098136304
mozamil mohammed tah,@mozamil_tah,2023-12-28 21:06:26,@yasin123ah والله انا بس ما قادر اكتب ليك لكن انت كان راجل لاقيني كو... وكو.... الدعم السريع نفر نفر,https://www.twitter.com/user/status/1740479342386545143,0,1,1469,0,0,0,0.04,Report 5-2,2023-12-28,21:06:26,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1740479342386545143
ا لـحـدث,@AlHadath,2023-04-15 15:52:15,"#السودان | الجيش السوداني لـ #الحدث: #قوات_الدعم_السريع أصبحت متمردة
#الحدث_عاجل https://t.co/T983f2ADBu",https://www.twitter.com/user/status/1647266595012501504,9,53,17338,1,2,0,25621.69,Report 1-1,2023-04-15,15:52:15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.0,1647266595012501504
abubakr,@bakrsayed,2023-04-15 23:46:00,@azaa_aira بقت اسمها قوات حميدتي 😎😎😎😎,https://www.twitter.com/user/status/1647385816614727682,0,0,144,0,0,0,0.03,Report 1-3,2023-04-15,23:46:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1647385816614727682
unknown,@Mero09753893,2023-04-15 21:35:56,"@alqaeed36 حدود مصر الجنوبية تشتعل مع فقد الجيش السوداني السيطرة على البلاد  
https://t.co/bCyqx6d9FD
 مجزرة انقلاب السودان 
قناة  summary",https://www.twitter.com/user/status/1647353086397095936,0,0,2,0,0,0,0.02,Report 1-3,2023-04-15,21:35:56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10.0,1647353086397095936
Good spider,@Beliveonthem,2023-04-15 17:17:20,معرصين الدعم السريع https://t.co/gLKC0fgd9t,https://www.twitter.com/user/status/1647288005898412032,0,0,40,0,0,0,1.36,Report 1-1,2023-04-15,17:17:20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10.0,1647288005898412032
محمد ادم عمر ادم,@mmddmmrdm147642,2023-06-30 16:38:01,@nwar_new الدعم السريع زباله ناس ماعندهم مبداء نهايتهم غربت السودان  ينتفض يتخلص منهم,https://www.twitter.com/user/status/1674819590524731393,0,2,50,0,1,0,0.23,Report 2-3,2023-06-30,16:38:01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.0,1674819590524731393
Samar,@Samar98ahmd,2023-06-30 12:42:59,@Ibrahim60455787 @MujahidElhassan حتي لو استعان بيها البرهان او البشير في النهاية هي مليشيا جابوها لحمايتهم وانقلبت عليهم واتمرددت ونحن ك مواطنين من اول يوم وصفناها بمليشيا والمجتمع الخاىحي ما بهمني البهمني انه المليشيا دي تؤل الي الزوال وباذن الله الي زوال,https://www.twitter.com/user/status/1674760443502686209,0,1,14,0,1,0,0.71,Report 2-3,2023-06-30,12:42:59,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1674760443502686209
العربي الجديد,@alaraby_ar,2023-04-15 23:04:39,"#عاجل | مراسل ""العربي الجديد"": الجيش السوداني يقول إنه استولى على جميع مقرات قوات الدعم السريع في أم درمان https://t.co/8RYgbnl74Q",https://www.twitter.com/user/status/1647375411750240256,0,13,4587,0,4,0,5541.18,Report 1-3,2023-04-15,23:04:39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,10.0,1647375411750240256
mustafa mohamed,@mustafa_moe24,2023-12-30 22:10:05,"اخوانا في نيالا قتلوهم ودي شهادة مواطنين 
ولا عذر لمن انذر البرهان ابقا قدرو بس 
#جغم https://t.co/neFrt6Q6kL",https://www.twitter.com/user/status/1741220138450354635,0,2,65,0,1,0,1.23,Report 5-3,2023-12-30,22:10:05,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6.0,1741220138450354635
mohamed kamal(موكا حاره),@mohamadkamalmu1,2023-12-29 08:06:42,@WvsqeSnnjEisULp @abdo_Elgni مدني سقطت سقط السودان الجيش اتهزم في مدني انتصر في الأبيض ولا انت بتشوف الهزائم بس ؟!,https://www.twitter.com/user/status/1740645505506656301,0,0,24,0,1,0,1.39,Report 5-1,2023-12-29,08:06:42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1740645505506656301
أحداث العالم,@dXH7bA0PSs9hgh4,2023-04-15 17:15:28,"#السودان 
اسر عدد من الجيش #المصري بيد قوات الدعم السريع في #السودان
#مبارك_الرشيدي 
#جعفر_العمدة 
#محمد_العويسي 
#الشيخ_محمد_بن_سعود_الهنائي",https://www.twitter.com/user/status/1647287538426544129,0,0,683,0,0,0,1.58,Report 1-1,2023-04-15,17:15:28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,10.0,1647287538426544129
الأحداث السعودية,@NewsNow4KSA,2023-04-15 16:08:04,"🎖️ قوات الدعم السريع :

تسيطر على قاعدة جبل أولياء الجوية ومواقع استراتيجية في #الخرطوم https://t.co/9VUs4wr1bt",https://www.twitter.com/user/status/1647270575822327808,39,411,202002,2,58,13,2163.79,Report 1-1,2023-04-15,16:08:04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,10.0,1647270575822327808
حاتم الكنوز,@erkVy2c5e3VTVgU,2023-12-30 10:35:31,"@Aleisir اين هو الان اصلا
مو طبيعي اللي حاصل 
نحن نعرف حميدتي مستحيل كان يختفي كل هذه الفترة لكنهم يحاولون تمرير اجندات لكين ابشرهم ان الشعب صاحي لكل شيء 
سؤال اين هو الان؟ هل في قحاطي يجيب ؟؟",https://www.twitter.com/user/status/1741045344782492079,0,0,22,0,0,0,0.1,Report 5,2023-12-30,10:35:31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,1741045344782492079
.,@Mero09753893,2023-04-15 21:44:18,"@Ebtisam_amiiin حدود مصر الجنوبية تشتعل مع فقد الجيش السوداني السيطرة على البلاد  
https://t.co/bCyqx6d9FD
 مجزرة انقلاب السودان 
قناة  summary",https://www.twitter.com/user/status/1647355189341429767,0,0,0,0,0,0,0.02,Report 1-3,2023-04-15,21:44:18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10.0,1647355189341429767
Moefeat,@Moefeat1,2023-06-30 18:13:01,@ahmadhgurashi انت عارف يااحمد دفع الله دة اكبرفيديو ادانة للجيش علي مر العصور انو يجند الاطفال وحتي الان في اطفال بتقاتل ف صفوف الجيش,https://www.twitter.com/user/status/1674843495922532370,0,0,11,0,0,0,0.09,Report 2-3,2023-06-30,18:13:01,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6.0,1674843495922532370
محمد فضل علي,@cyberspieswatch,2023-04-15 18:51:47,تواجدت مجموعة صغيرة العدد من القوات المصرية في منطقة مروي التي اصبحت مسرحا لعمليات عسكرية بين الاسلاميين اعوان الجنرال البرهان وقوات الدعم السريع وليست لدي المجموعة المشار اليها اي مهام حربية او قتالية ويتعين علي قائد الدعم السريع ضمان سلامتهم واعادتهم الي بلادهم علي وجه السرعة https://t.co/9ZhsPJK12e,https://www.twitter.com/user/status/1647311773866012672,0,0,170,0,0,0,0.55,Report 1,2023-04-15,18:51:47,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,7.0,1647311773866012672
محمد الدليم,@fesal222,2023-04-15 16:40:17,@khakha055 @AydaNews السفينة او الطائرة لابد لها من قائد واحد أين قسم حميدتي.....,https://www.twitter.com/user/status/1647278684338782208,0,0,1668,0,0,0,0.4,Report 1-1,2023-04-15,16:40:17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,1647278684338782208
Dr. Moataz,@EkrmaD,2023-12-30 13:38:13,@mubarak_elmahdi طيب بعد ينجح الشعب في دحر التمرد يمشو بيوتهم ويجي الجيش راجع لمواصلة حكم البلاد والعباد ولا الفهم شنو ممكن تشرحوا لينا يا بلابسسسة لاننا شعب مغفل نموت ليكم وتجو تحكمو صح بجد لزيزييين 😭😂,https://www.twitter.com/user/status/1741091319814967349,0,0,2,0,0,0,0.07,Report 5-3,2023-12-30,13:38:13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6.0,1741091319814967349
Ali Abdelrahim Ali,@aaali1942,2023-06-28 10:36:17,سلطان “دار مساليت” يتهم الدعم السريع بمنع المواطنين عن الخروج من الجنينة https://t.co/Ee22rULv3T via @alrakoba1,https://www.twitter.com/user/status/1674003779761389568,0,0,5,0,0,0,0.15,Report 2-1,2023-06-28,10:36:17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1674003779761389568
SU 35,@ZoalZeus,2023-06-30 15:25:26,"مخطط قحت...
هكذا اعترف احدهم دون ان يدري بما تفوه...
طه عثمان إسحق وهو يستفرغ احلامهم ومخططهم لتدمير الجيش
#قحت_نكبة_السودان
#قحت_لاتمثلني
#ماتتخم https://t.co/i1O5LKWJ3u",https://www.twitter.com/user/status/1674801325517819905,1,3,1360,0,0,1,0.39,Report 2-3,2023-06-30,15:25:26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1674801325517819905
أنا سوداني أنا ..,@lwlyd5567675592,2023-08-30 13:01:11,أبطال الجيش السوداني يغتنمون أسلحة من مليشيا الدعم السريع https://t.co/ZN3DCD1nLA,https://www.twitter.com/user/status/1696870680405348702,0,0,13,0,0,0,3.07,Report 3,2023-08-30,13:01:11,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1696870680405348702
SudaneseOnline,@sudaneseonline1,2023-08-29 15:43:52,الفريق أول البرهان من قاعدة فلامنجو  يرفض إي تفاوض أو إتفاق.  https://t.co/hEcnpBrGTQ https://t.co/jBDqB5i5fj,https://www.twitter.com/user/status/1696549235263439288,0,0,68,0,0,0,128.95,Report 3-1,2023-08-29,15:43:52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.0,1696549235263439288
Luomo Dei Cuori,@LuomoC,2023-12-30 19:35:42,@MALAK94063211 من اللى ورا الدعم السريع اسالى عن ولاد زايد,https://www.twitter.com/user/status/1741181282862731265,0,1,10,0,0,0,0.07,Report 5-3,2023-12-30,19:35:42,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,6.0,1741181282862731265
ام نغم,@amnghm5,2023-12-30 15:48:26,@yasin123ah ياسين سؤال بس هو الجيش ده الجزيرة دي خلاص خلاها ليهم,https://www.twitter.com/user/status/1741124090188947702,0,0,34,0,0,0,0.01,Report 5-3,2023-12-30,15:48:26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1741124090188947702
Tarik ESSAADI,@Articlophile,2023-04-15 14:26:33,اشتباكات السودان.. البرهان للجزيرة: ما حدث يجب أن يمنع تكوين أي قوات خارج الجيش https://t.co/YQwQeZKnFM,https://www.twitter.com/user/status/1647245027641372672,0,0,120,0,0,0,1.66,Report 1-2,2023-04-15,14:26:33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,10.0,1647245027641372672
💯◕^◕حسنہ'أبہؤُ^عہلَي◕^◕💯,@habuali72,2023-12-29 11:58:00,"ليا أصدقاء من السودان في الشغل
هما يؤمنون ان حميدتي مات و ان اللي بيظهر في التلفزيون زكاء اصطناعي
تقدر تقولي ازاي الذكاء الاصطناعي سافر الي إثيوبيا 😅
نتكلم جد
واضح ان احنا داخلين علي مرار طافح بجد 😑 https://t.co/0IJ2O72oV0",https://www.twitter.com/user/status/1740703714749345935,0,0,69,0,0,0,5.69,Report 5-1,2023-12-29,11:58:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1740703714749345935
A:Elsamani 🇸🇩,@EElsamani,2023-06-27 23:00:12,@SudanPower هبل القحاتة زمان علقتوا يافطة كبيرة و قلتوا حميدتي الضكران الخوف الكيزان و بعد فض الاعتصام تاجرتوا بالدم و قعدوا معاه و سلمتوا الاقتصاد و الملفات السياسية و تاني قعدتو معاه في الاطاري نفاق القحاتة,https://www.twitter.com/user/status/1673828604529061889,0,0,16,0,0,0,0.14,Report 2-1,2023-06-27,23:00:12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1673828604529061889
ΛMIП,@aminutd89,2023-08-29 13:51:03,الجرائم والبلاوي ال سمعتها عن جرائم وبشائع الدعم السريع دي حاجة ما ممكن تحصل من قوات مستعمرة أو غازية اساسا .. انا ما فاهم نحن ممكن نتخلص من الهمج الشياطين ديل كيف لكن ما ممكن الدولة دي تستمر بوجود اي فرد منهم https://t.co/KKruKswXSL,https://www.twitter.com/user/status/1696520844280054180,25,31,14672,4,1,1,2.94,Report 3-1,2023-08-29,13:51:03,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1696520844280054180
